label,message,tokens,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
ham,You will go to walmart. I.ll stay.,"['go', 'walmart', 'ill', 'stay']",0.0032644714,0.003635901,0.004538756,0.08930421,0.09177699,0.09177685,0.0917769,0.0917769,0.0917769,0.0917769,0.0917769,0.0917769,0.03663234,0.036631722,0.09177732
ham,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too","['havent', 'forgotten', 'might', 'coupl', 'buck', 'send', 'tomorrow', 'k', 'love', 'ya']",0.008276257,0.07822119,0.074663505,0.015880462,0.015973024,0.01597302,0.015973024,0.015973024,0.015973024,0.015973024,0.015973024,0.015973024,0.339605,0.33959648,0.015973123
ham,Oh great. I.ll disturb him more so that we can talk.,"['oh', 'great', 'ill', 'disturb', 'talk']",0.0062757577,0.004749413,0.004564492,0.066995054,0.0687672,0.0687674,0.0687674,0.0687674,0.0687674,0.0687674,0.0687674,0.0687674,0.14925496,0.14925376,0.06876762
ham,Reverse is cheating. That is not mathematics.,"['revers', 'cheat', 'mathemat']",0.0027776065,0.0042276084,0.04466525,0.08934086,0.089889236,0.08988941,0.08988939,0.08988939,0.08988939,0.08988939,0.08988939,0.08988939,0.02499414,0.024993096,0.08988639
ham,U're welcome... Caught u using broken english again...,"['ure', 'welcom', 'caught', 'u', 'use', 'broken', 'english']",0.0058311685,0.00685699,0.008319436,0.046795074,0.04834258,0.048342176,0.048342176,0.048342176,0.048342176,0.048342176,0.048342176,0.048342176,0.24855858,0.24855883,0.048342112
ham,No problem baby. Is this is a good time to talk? I called and left a message.,"['problem', 'babi', 'good', 'time', 'talk', 'call', 'left', 'messag']",0.0042088693,0.0034792933,0.004174658,0.09203845,0.09367819,0.09367844,0.09367844,0.09367844,0.09367844,0.09367844,0.09367844,0.09367844,0.026496483,0.026495775,0.093679175
ham,"Sorry, I'll call later","['sorri', 'ill', 'call', 'later']",0.004380465,0.0035038774,0.0035204003,0.09316288,0.09495874,0.094958976,0.09495895,0.09495895,0.09495895,0.09495895,0.09495895,0.09495895,0.02040038,0.020400094,0.094960436
ham,Oh is it! Which brand?,"['oh', 'brand']",0.7149705,0.018462084,0.01899662,0.020675102,0.020678317,0.020678317,0.020678317,0.020678317,0.020678317,0.020678317,0.020678317,0.020678317,0.020395312,0.020395303,0.020678317
ham,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,"['sorri', 'cant', 'take', 'call', 'right', 'happen', 'r', 'waxsto', 'wat', 'want', 'come', 'ill', 'get', 'medic', 'insur', 'shell', 'abl', 'deliv', 'basic', 'care', 'im', 'current', 'shop', 'right', 'medic', 'insur', 'give', 'til', 'friday', 'morn', 'that', 'ill', 'see', 'major', 'person', 'guid', 'right', 'insur']",0.71443236,0.01766442,0.018680124,0.020935347,0.020962687,0.020962687,0.020962687,0.020962687,0.020962687,0.020962687,0.020962687,0.020962687,0.019811919,0.01981187,0.020962687
ham,At what time are you coming.,"['time', 'come']",0.004300469,0.003656319,0.0045376676,0.093211904,0.09463907,0.094639264,0.094639264,0.094639264,0.094639264,0.094639264,0.094639264,0.094639264,0.021270072,0.021269804,0.09463988
ham,Call him and say you not coming today ok and tell them not to fool me like this ok,"['call', 'say', 'come', 'today', 'ok', 'tell', 'fool', 'like', 'ok']",0.6535272,0.017775835,0.017302921,0.027466295,0.027452325,0.027452352,0.027452352,0.027452352,0.027452352,0.027452352,0.027452352,0.027452352,0.018428158,0.018428097,0.02745252
ham,I emailed yifeng my part oredi.. Can ü get it fr him..,"['email', 'yifeng', 'part', 'oredi', 'ü', 'get', 'fr']",0.00420041,0.0046523,0.006657064,0.063657075,0.06956181,0.06956266,0.069562644,0.06956264,0.06956264,0.06956264,0.06956264,0.06956264,0.14738663,0.14738403,0.0695623
ham,R u sure they'll understand that! Wine * good idea just had a slurp!,"['r', 'u', 'sure', 'theyll', 'understand', 'wine', 'good', 'idea', 'slurp']",0.0034325952,0.004208115,0.004734342,0.071459234,0.10035127,0.10035166,0.10035169,0.10035172,0.10035171,0.10035171,0.10035171,0.10035171,0.006502802,0.0065028034,0.10034705
ham,Minimum walk is 3miles a day.,"['minimum', 'walk', 'mile', 'day']",0.0026418325,0.0033333239,0.004223378,0.10055286,0.07533201,0.07533245,0.075332396,0.075332426,0.075332426,0.075332426,0.075332426,0.075332426,0.10563376,0.105624,0.075331904
ham,Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema. ,"['ok', 'problem', 'get', 'taxi', 'c', 'ing', 'tomorrow', 'tuesday', 'tuesday', 'think', 'r', 'go', 'cinema']",0.012802614,0.36985272,0.3610817,0.021517638,0.02157041,0.02157041,0.02157041,0.02157041,0.02157041,0.02157041,0.02157041,0.02157041,0.020305775,0.020305738,0.02157041
ham,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla..","['brainless', 'babi', 'dolld', 'vehicl', 'sariyag', 'drive', 'madok', 'barolla']",0.0028757425,0.004241954,0.0051721656,0.092074186,0.09356732,0.09356759,0.093567595,0.09356758,0.09356758,0.09356758,0.09356758,0.09356758,0.026765076,0.02676433,0.09356611
ham,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,"['dont', 'run', 'away', 'frm', 'u', 'walk', 'slowli', 'amp', 'kill', 'u', 'dont', 'care', 'enough', 'stop']",0.009572177,0.30464867,0.2489878,0.018281125,0.018372297,0.018372307,0.018372307,0.018372307,0.018372307,0.018372307,0.018372307,0.018372307,0.12666872,0.12649073,0.018372316
spam,Sorry I missed your call let's talk when you have the time. I'm on 07090201529,"['sorri', 'miss', 'call', 'let', 'talk', 'time', 'im']",0.004512506,0.0034887257,0.004316426,0.09010767,0.09453111,0.09453302,0.09453301,0.09453301,0.09453301,0.09453301,0.09453301,0.09453301,0.023388024,0.023387622,0.09453682
ham,Please attend the phone:),"['pleas', 'attend', 'phone']",0.012611119,0.35880467,0.36455092,0.022247437,0.022233093,0.022233104,0.022233104,0.022233104,0.022233104,0.022233104,0.022233104,0.022233104,0.020843899,0.020843893,0.02223312
ham,You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged,"['hate', 'call', 'didnt', 'accept', 'even', 'singl', 'call', 'mine', 'even', 'messag']",0.013084679,0.3321353,0.33140516,0.025642164,0.025763175,0.02576318,0.02576318,0.02576318,0.02576318,0.02576318,0.02576318,0.02576318,0.032932077,0.032931957,0.025763279
ham,No messages on her phone. I'm holding it now,"['messag', 'phone', 'im', 'hold']",0.0042314418,0.004108402,0.0048374264,0.09819617,0.0943697,0.094370194,0.094370164,0.094370164,0.094370164,0.094370164,0.094370164,0.094370164,0.01964726,0.019646995,0.09437155
ham,Can... I'm free...,"['im', 'free']",0.005340396,0.0035584867,0.0044774925,0.09775039,0.095225714,0.09522596,0.09522594,0.09522594,0.09522594,0.09522594,0.09522594,0.09522594,0.015919426,0.015919056,0.09522747
ham,"Yo my trip got postponed, you still stocked up?","['yo', 'trip', 'got', 'postpon', 'still', 'stock']",0.008953836,0.1256618,0.3674116,0.04982412,0.04473911,0.04473945,0.04473945,0.04473945,0.04473945,0.04473945,0.04473945,0.04473945,0.022746975,0.022747105,0.044739388
ham,"Sorry, I'll call later","['sorri', 'ill', 'call', 'later']",0.004380465,0.0035038774,0.0035204003,0.09316288,0.09495874,0.094958976,0.09495895,0.09495895,0.09495895,0.09495895,0.09495895,0.09495895,0.02040038,0.020400094,0.094960436
ham,I am waiting for your call sir.,"['wait', 'call', 'sir']",0.0055638207,0.003999738,0.0036026458,0.094201505,0.09098912,0.090989456,0.090989456,0.090989456,0.090989456,0.090989456,0.090989456,0.090989456,0.036864854,0.036862176,0.09098994
ham,Hey what are you doing. Y no reply pa..,"['hey', 'repli', 'pa']",0.004297333,0.0036415765,0.0041817212,0.09972703,0.096210934,0.09621138,0.09621138,0.09621138,0.09621138,0.09621138,0.09621138,0.09621138,0.011125295,0.01112526,0.096211225
ham,"Hey elaine, is today's meeting still on?","['hey', 'elain', 'today', 'meet', 'still']",0.0034149264,0.003806428,0.004249748,0.09530876,0.09535715,0.09535731,0.09535731,0.095357314,0.095357314,0.095357314,0.095357314,0.095357314,0.0175022,0.017502027,0.095357575
ham,Sorry i've not gone to that place. I.ll do so tomorrow. Really sorry.,"['sorri', 'ive', 'gone', 'place', 'ill', 'tomorrow', 'realli', 'sorri']",0.0051965113,0.0047361366,0.0058339927,0.06651255,0.06973619,0.06973648,0.06973648,0.06973648,0.06973648,0.06973648,0.06973648,0.06973648,0.14504631,0.1450451,0.06973774
ham,Most of the tiime when i don't let you hug me it's so i don't break into tears.,"['tiim', 'dont', 'let', 'hug', 'dont', 'break', 'tear']",0.68466336,0.01782717,0.018796815,0.021110008,0.021133656,0.021133656,0.021133656,0.021133656,0.021133656,0.021133656,0.021133656,0.021133656,0.033699967,0.033699803,0.021133656
ham,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,"['tomorrow', 'go', 'theatr', 'come', 'wherev', 'u', 'call', 'tell', 'come', 'tomorrow']",0.0128083965,0.3036928,0.29786983,0.03346979,0.03363452,0.03363451,0.03363451,0.03363451,0.03363451,0.03363451,0.03363451,0.03363451,0.024724161,0.02472421,0.03363455
ham,And now electricity just went out fml.,"['electr', 'went', 'fml']",0.008205782,0.057656094,0.14693904,0.06830654,0.07434497,0.07434502,0.07434502,0.07434502,0.07434502,0.07434502,0.07434502,0.07434502,0.024894098,0.024894003,0.074344434
ham,"Looks like you found something to do other than smoke, great job!","['look', 'like', 'found', 'someth', 'smoke', 'great', 'job']",0.003847093,0.0035069243,0.00450819,0.08988593,0.09511843,0.09511849,0.09511849,0.09511849,0.09511849,0.09511849,0.09511849,0.09511849,0.02109295,0.021092704,0.0951182
ham,Also andros ice etc etc,"['also', 'andro', 'ice', 'etc', 'etc']",0.7548216,0.017031033,0.017412355,0.017550588,0.01755581,0.01755581,0.01755581,0.01755581,0.01755581,0.01755581,0.01755581,0.01755581,0.017591106,0.017591096,0.01755581
ham,:) ,[],0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667
ham,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea","['good', 'afternon', 'love', 'today', 'hope', 'good', 'mayb', 'interview', 'wake', 'miss', 'babe', 'passion', 'kiss', 'across', 'sea']",0.0059256246,0.006262713,0.009907386,0.05377419,0.053804368,0.053804148,0.053804133,0.053804133,0.053804133,0.053804133,0.053804133,0.053804133,0.21994615,0.21994591,0.053804673
ham,Yup. Wun believe wat? U really neva c e msg i sent shuhui?,"['yup', 'wun', 'believ', 'wat', 'u', 'realli', 'neva', 'c', 'e', 'msg', 'sent', 'shuhui']",0.61887956,0.0212771,0.020893889,0.028084474,0.028182134,0.028182121,0.028182121,0.028182121,0.028182121,0.028182121,0.028182121,0.028182121,0.028613614,0.028612183,0.028182121
ham,Hows that watch resizing,"['how', 'watch', 'resiz']",0.0029571655,0.00401549,0.0048151473,0.089917235,0.09534621,0.09534638,0.09534638,0.09534638,0.09534638,0.09534638,0.09534638,0.09534638,0.020089438,0.020090042,0.09534461
ham,Dear umma she called me now :-),"['dear', 'umma', 'call']",0.013803343,0.34473547,0.373287,0.022580536,0.02256628,0.022566289,0.022566289,0.022566289,0.022566289,0.022566289,0.022566289,0.022566289,0.0212485,0.021248475,0.022566305
ham,Just finished. Missing you plenty,"['finish', 'miss', 'plenti']",0.011022915,0.32860392,0.35819957,0.025324795,0.025509143,0.025509257,0.025509257,0.025509257,0.025509257,0.025509257,0.025509257,0.025509257,0.0236327,0.023632694,0.025509523
spam,"complimentary 4 STAR Ibiza Holiday or £10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+","['complimentari', 'star', 'ibiza', 'holiday', '£', 'cash', 'need', 'urgent', 'collect', 'landlin', 'lose', 'boxskwpppm']",0.6539551,0.013922461,0.014147502,0.028926712,0.029120937,0.029120937,0.029120937,0.029120937,0.029120937,0.029120937,0.029120937,0.029120937,0.013479881,0.013479881,0.029120902
ham,"Well, I meant as opposed to my drunken night of before","['well', 'meant', 'oppos', 'drunken', 'night']",0.0031713515,0.0040239193,0.005566292,0.08860542,0.09204563,0.0920443,0.0920443,0.0920443,0.0920443,0.0920443,0.0920443,0.0920443,0.03511709,0.035116587,0.0920436
ham,K... Must book a not huh? so going for yoga basic on sunday?,"['k', 'must', 'book', 'huh', 'go', 'yoga', 'basic', 'sunday']",0.5058666,0.28206187,0.017723124,0.016213493,0.016263569,0.016263569,0.016263569,0.016263569,0.016263569,0.016263569,0.016263569,0.016263569,0.015881391,0.015881369,0.016263569
spam,FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline,"['free', 'msgwe', 'bill', 'mobil', 'number', 'mistak', 'shortcod', 'pleas', 'call', 'charg', 'refundedthi', 'call', 'free', 'bt', 'landlin']",0.0051986966,0.0042595863,0.0050811465,0.100456856,0.09444675,0.09444635,0.09444625,0.09444625,0.09444625,0.09444625,0.09444625,0.09444625,0.017494675,0.017493807,0.09444463
ham,Ok can...,['ok'],0.0037114103,0.0037194379,0.0044136425,0.09311167,0.094049,0.09404911,0.094049126,0.09404911,0.09404911,0.09404911,0.09404911,0.09404911,0.024301078,0.024300601,0.094049335
ham,"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x","['oop', 'mum', 'somerset', 'bit', 'far', 'back', 'tomo', 'see', 'soon', 'x']",0.05244325,0.0042974646,0.0037410478,0.091020405,0.092728116,0.09272789,0.09272789,0.09272789,0.09272789,0.09272789,0.09272789,0.09272789,0.0069734696,0.006973439,0.092727594
ham,So u workin overtime nigpun?,"['u', 'workin', 'overtim', 'nigpun']",0.009077105,0.3818394,0.38826558,0.018354557,0.018369783,0.018369783,0.018369783,0.018369783,0.018369783,0.018369783,0.018369783,0.018369783,0.018567622,0.018567622,0.018369766
ham,Same as kallis dismissial in 2nd test:-).,"['kalli', 'dismissi', 'nd', 'test']",0.010446055,0.35699582,0.38438198,0.020909987,0.020908123,0.020908134,0.020908134,0.020908134,0.020908134,0.020908134,0.020908134,0.020908134,0.019546214,0.019546364,0.020908304
ham,O. Guess they both got screwd,"['guess', 'got', 'screwd']",0.0029082913,0.0037760446,0.004751619,0.093228504,0.09511611,0.0951159,0.0951159,0.0951159,0.0951159,0.0951159,0.0951159,0.0951159,0.019646587,0.019646317,0.09511516
spam,Please CALL 08712402972 immediately as there is an urgent message waiting for you,"['pleas', 'call', 'immedi', 'urgent', 'messag', 'wait']",0.77761656,0.016536323,0.016255595,0.015887411,0.01585669,0.01585669,0.01585669,0.01585669,0.01585669,0.01585669,0.01585669,0.01585669,0.015496981,0.015496981,0.015856706
ham,"I'm in a meeting, call me later at","['im', 'meet', 'call', 'later']",0.004448309,0.0035013396,0.00386889,0.09351536,0.0951979,0.095198184,0.095198154,0.095198154,0.095198154,0.095198154,0.095198154,0.095198154,0.018940788,0.018940553,0.095199764
ham,What r u cooking me for dinner?,"['r', 'u', 'cook', 'dinner']",0.62759644,0.06883291,0.017697195,0.024268543,0.024283824,0.024283824,0.024283824,0.024283824,0.024283824,0.024283824,0.024283824,0.024283824,0.021525193,0.021525163,0.024283824
ham,Ok thanx...,"['ok', 'thanx']",0.0034281851,0.0031802026,0.004675213,0.09338938,0.09406041,0.09406049,0.094060495,0.094060495,0.094060495,0.094060495,0.094060495,0.094060495,0.02439136,0.024390986,0.09406069
ham,Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.,"['bull', 'plan', 'go', 'float', 'ikea', 'without', 'care', 'world', 'live', 'mess', 'anoth', 'day']",0.0033685954,0.004040395,0.0046962732,0.090408705,0.094081245,0.09408118,0.09408118,0.09408118,0.09408118,0.09408118,0.09408118,0.09408118,0.025378186,0.025376746,0.094081394
ham,Then i buy.,['buy'],0.004595626,0.0041829925,0.005089755,0.09245,0.0956085,0.095608436,0.095608465,0.09560844,0.09560844,0.09560844,0.09560844,0.09560844,0.016603256,0.01660265,0.095608085
spam,URGENT! Your Mobile number has been awarded with a £2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,"['urgent', 'mobil', 'number', 'award', '£', 'bonu', 'caller', 'prize', 'call', 'land', 'line', 'valid', 'hr']",0.8095685,0.015794564,0.015056065,0.013222126,0.013169498,0.013169498,0.013169498,0.013169498,0.013169498,0.013169498,0.013169498,0.013169498,0.013916662,0.013916662,0.013169511
ham,Heehee that was so funny tho,"['heehe', 'funni', 'tho']",0.009036355,0.37776604,0.38566044,0.018813279,0.018825928,0.018825928,0.018825928,0.018825928,0.018825928,0.018825928,0.018825928,0.018825928,0.019645337,0.019645248,0.018825918
ham,It only does simple arithmetic not percentages.,"['simpl', 'arithmet', 'percentag']",0.0025040063,0.0039141374,0.004500848,0.09790739,0.09762083,0.09762075,0.09762075,0.09762075,0.09762075,0.09762075,0.09762075,0.09762075,0.0062933452,0.0062933364,0.097620815
ham,"Yeah we wouldn't leave for an hour at least, how's 4 sound?","['yeah', 'wouldnt', 'leav', 'hour', 'least', 'how', 'sound']",0.0031521753,0.0038657298,0.0052620596,0.06983571,0.078194045,0.078193456,0.07819343,0.07819343,0.07819343,0.07819343,0.07819343,0.07819343,0.10707798,0.10706422,0.07819401
spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589","['valu', 'custom', 'pleas', 'advis', 'follow', 'recent', 'review', 'mob', 'award', '£', 'bonu', 'prize', 'call']",0.7833893,0.01476343,0.01491254,0.01558275,0.015576398,0.015576398,0.015576398,0.015576398,0.015576398,0.015576398,0.015576398,0.015576398,0.015582132,0.01558214,0.015576398
ham,Thanks honey. Have a great day.,"['thank', 'honey', 'great', 'day']",0.52402925,0.13029261,0.120179646,0.018891886,0.018912697,0.018912697,0.018912697,0.018912697,0.018912697,0.018912697,0.018912697,0.018912697,0.018196143,0.018196117,0.018912716
ham,"'An Amazing Quote'' - ""Sometimes in life its difficult to decide whats wrong!! a lie that brings a smile or the truth that brings a tear....""","['amaz', 'quot', 'sometim', 'life', 'difficult', 'decid', 'what', 'wrong', 'lie', 'bring', 'smile', 'truth', 'bring', 'tear']",0.008492467,0.08451728,0.0858189,0.01269203,0.012710224,0.012710217,0.012710219,0.012710219,0.012710219,0.012710219,0.012710219,0.012710219,0.34704444,0.34704286,0.012710224
